# unix_timestamp,iso_timestamp,lng,lat
1488223420.917027473,2017-02-27T11:23:40.917027473-08:00,37.39145219999999625,-122.08209029999999018
1488223420.927021265,2017-02-27T11:23:40.927021265-08:00,37.39145219999999625,-122.08209029999999018
1488223420.936965227,2017-02-27T11:23:40.936965227-08:00,37.39145219999999625,-122.08209029999999018
1488223420.946908236,2017-02-27T11:23:40.946908236-08:00,37.39145219999999625,-122.08209029999999018
1488223420.956938267,2017-02-27T11:23:40.956938267-08:00,37.39145219999999625,-122.08209029999999018
1488223420.967156649,2017-02-27T11:23:40.967156649-08:00,37.39145219999999625,-122.08209029999999018
1488223420.977640629,2017-02-27T11:23:40.977640629-08:00,37.39145229999999742,-122.08209029999999018
1488223420.986925602,2017-02-27T11:23:40.986925602-08:00,37.39145229999999742,-122.08209029999999018
1488223420.996957064,2017-02-27T11:23:40.996957064-08:00,37.39145229999999742,-122.08209029999999018
1488223421.007668257,2017-02-27T11:23:41.007668257-08:00,37.39145229999999742,-122.08209019999999612
1488223421.016875267,2017-02-27T11:23:41.016875267-08:00,37.39145229999999742,-122.08209019999999612
1488223421.027051210,2017-02-27T11:23:41.027051210-08:00,37.39145239999999859,-122.08209019999999612
1488223421.036942959,2017-02-27T11:23:41.036942959-08:00,37.39145239999999859,-122.08209019999999612
1488223421.047018528,2017-02-27T11:23:41.047018528-08:00,37.39145239999999859,-122.08209019999999612
1488223421.057031393,2017-02-27T11:23:41.057031393-08:00,37.39145239999999859,-122.08209019999999612
1488223421.066968441,2017-02-27T11:23:41.066968441-08:00,37.39145239999999859,-122.08209019999999612
1488223421.077073336,2017-02-27T11:23:41.077073336-08:00,37.39145249999999976,-122.08209019999999612
1488223421.086943150,2017-02-27T11:23:41.086943150-08:00,37.39145249999999976,-122.08209009999998784
1488223421.097036839,2017-02-27T11:23:41.097036839-08:00,37.39145249999999976,-122.08209009999998784
1488223421.107599974,2017-02-27T11:23:41.107599974-08:00,37.39145249999999976,-122.08209009999998784
1488223421.117104292,2017-02-27T11:23:41.117104292-08:00,37.39145260000000093,-122.08209009999998784
1488223421.127067566,2017-02-27T11:23:41.127067566-08:00,37.39145260000000093,-122.08209009999998784
1488223421.137793541,2017-02-27T11:23:41.137793541-08:00,37.39145260000000093,-122.08209009999998784
1488223421.146964073,2017-02-27T11:23:41.146964073-08:00,37.39145260000000093,-122.08209009999998784
1488223421.156859159,2017-02-27T11:23:41.156859159-08:00,37.39145269999999499,-122.08208999999999378
1488223421.166985512,2017-02-27T11:23:41.166985512-08:00,37.39145269999999499,-122.08208999999999378
1488223421.177029610,2017-02-27T11:23:41.177029610-08:00,37.39145269999999499,-122.08208999999999378
1488223421.187150717,2017-02-27T11:23:41.187150717-08:00,37.39145279999999616,-122.08208999999999378
1488223421.197039127,2017-02-27T11:23:41.197039127-08:00,37.39145279999999616,-122.08208999999999378
1488223421.207155466,2017-02-27T11:23:41.207155466-08:00,37.39145279999999616,-122.08208989999999972
1488223421.217076063,2017-02-27T11:23:41.217076063-08:00,37.39145289999999733,-122.08208989999999972
1488223421.227055311,2017-02-27T11:23:41.227055311-08:00,37.39145289999999733,-122.08208989999999972
1488223421.236951351,2017-02-27T11:23:41.236951351-08:00,37.39145289999999733,-122.08208989999999972
1488223421.246993780,2017-02-27T11:23:41.246993780-08:00,37.39145289999999733,-122.08208989999999972
1488223421.256871700,2017-02-27T11:23:41.256871700-08:00,37.39145299999999850,-122.08208989999999972
1488223421.266962051,2017-02-27T11:23:41.266962051-08:00,37.39145299999999850,-122.08208979999999144
1488223421.277304411,2017-02-27T11:23:41.277304411-08:00,37.39145299999999850,-122.08208979999999144
1488223421.286895752,2017-02-27T11:23:41.286895752-08:00,37.39145309999999967,-122.08208979999999144
1488223421.297086000,2017-02-27T11:23:41.297086000-08:00,37.39145309999999967,-122.08208979999999144
1488223421.307115793,2017-02-27T11:23:41.307115793-08:00,37.39145320000000083,-122.08208979999999144
1488223421.317086935,2017-02-27T11:23:41.317086935-08:00,37.39145320000000083,-122.08208969999999738
